4.45,-232.4645052,48.73477177
4.45,-232.4645052,67.03137177
4.45,-232.4645052,85.32797177
4.45,-232.4645052,103.6245718
4.45,-227.035096,-143.3709834
4.45,-227.035096,-125.0743328
4.45,-227.035096,-106.7776822
4.45,-227.035096,-88.4810316
4.45,-227.035096,-70.184381
4.45,-227.035096,-51.8877304
4.45,-227.035096,-33.5910798
4.45,-227.035096,-15.2944292
4.45,-227.035096,3.0022214
4.45,-227.035096,21.298872
4.45,-227.035096,39.5955226
4.45,-227.035096,57.8921732
4.45,-227.035096,76.1888238
4.45,-227.035096,94.4854744
4.45,-227.035096,112.782125
4.45,-227.035096,131.0787756
4.45,-227.035096,149.3754262
4.45,-221.835096,-152.3776476
4.45,-221.835096,-134.080997
4.45,-221.835096,-115.7843464
4.45,-221.835096,-97.4876958
4.45,-221.835096,-79.1910452
4.45,-221.835096,-60.8943946
4.45,-221.835096,-42.597744
4.45,-221.835096,-24.3010934
4.45,-221.835096,-6.0044428
4.45,-221.835096,12.2922078
4.45,-221.835096,30.5888584
4.45,-221.835096,48.885509
4.45,-221.835096,67.1821596
4.45,-221.835096,85.4788102
4.45,-221.835096,103.7754608
4.45,-221.835096,122.0721114
4.45,-221.835096,140.368762
4.45,-216.635096,-143.3709834
4.45,-216.635096,-125.0743328
4.45,-216.635096,-106.7776822
4.45,-216.635096,-88.4810316
4.45,-216.635096,-70.184381
4.45,-216.635096,-51.8877304
4.45,-216.635096,-33.5910798
4.45,-216.635096,-15.2944292
4.45,-216.635096,3.0022214
4.45,-216.635096,21.298872
4.45,-216.635096,39.5955226
4.45,-216.635096,57.8921732
4.45,-216.635096,76.1888238
4.45,-216.635096,94.4854744
4.45,-216.635096,112.782125
4.45,-216.635096,131.0787756
4.45,-216.635096,149.3754262
4.45,-211.1737772,-152.5278282
4.45,-211.1737772,-134.2312282
4.45,-211.1737772,-115.9346282
4.45,-211.1737772,-97.63802823
4.45,-211.1737772,-79.34142823
4.45,-211.1737772,-61.04482823
4.45,-211.1737772,-42.74822823
4.45,-211.1737772,-24.45162823
4.45,-211.1737772,-6.15502823
4.45,-211.1737772,12.14157177
4.45,-211.1737772,30.43817177
4.45,-211.1737772,48.73477177
4.45,-211.1737772,67.03137177
4.45,-211.1737772,85.32797177
4.45,-211.1737772,103.6245718
4.45,-211.1737772,121.9211718
4.45,-211.1737772,140.2177718
4.45,-211.1737772,158.5143718
4.45,-205.9737772,-161.5344924
4.45,-205.9737772,-143.2378924
4.45,-205.9737772,-124.9412924
4.45,-205.9737772,-106.6446924
4.45,-205.9737772,-88.34809243
4.45,-205.9737772,-70.05149243
4.45,-205.9737772,-51.75489243
4.45,-205.9737772,-33.45829243
4.45,-205.9737772,-15.16169243
4.45,-205.9737772,3.13490757
4.45,-205.9737772,21.43150757
4.45,-205.9737772,39.72810757
4.45,-205.9737772,58.02470757
4.45,-205.9737772,76.32130757
4.45,-205.9737772,94.61790757
4.45,-205.9737772,112.9145076
4.45,-205.9737772,131.2111076
4.45,-205.9737772,149.5077076
4.45,-200.7737772,-152.5278282
4.45,-200.7737772,-134.2312282
4.45,-200.7737772,-115.9346282
4.45,-200.7737772,-97.63802823
4.45,-200.7737772,-79.34142823
4.45,-200.7737772,-61.04482823
4.45,-200.7737772,-42.74822823
4.45,-200.7737772,-24.45162823
4.45,-200.7737772,-6.15502823
4.45,-200.7737772,12.14157177
